Order_ID,Customer_ID,Customer_Name,Customer_Age,Gender,City,State,Pin_Code,Product_ID,Product_Name,Category,Brand,Price,Quantity,Total_Amount,Payment_Method,Order_Status,Order_Date,Delivery_Date,Review_Rating
AMZ-82701,CUST-2063,Chaitanya Som,52,F,Mangalore,Arunachal Pradesh,451659,PID-2706,Smartwatch,Electronics,Srinivas-Mandal,13783.46,3,41350.38,Debit Card,Delivered,2024-02-22,,1.0
AMZ-57015,CUST-5505,Tripti Narayan,59,M,Cuttack,Kerala,456329,PID-3569,Perfume,Beauty & Personal Care,Sant-Borde,854.13,1,854.13,UPI,Delivered,2023-05-11,,
AMZ-81209,CUST-8462,Aradhana Kulkarni,21,M,Amritsar,Bihar,039366,PID-3125,Lipstick,Beauty & Personal Care,Baria-Kulkarni,917.74,4,3670.96,Net Banking,Delivered,2024-10-10,2024-10-12,5.0
AMZ-74791,CUST-6192,Pratyush Gulati,22,F,Junagadh,Andhra Pradesh,360030,PID-1701,Headphones,Electronics,"Balan, Deshpande and Das",1170.25,2,2340.5,Credit Card,Delivered,2024-11-09,,5.0
AMZ-81069,CUST-2842,Ojasvi Badami,64,F,Udaipur,Uttar Pradesh,167548,PID-7318,Vegetables,Groceries,Sahota-Saraf,268.45,2,536.9,UPI,Delivered,2023-12-05,2023-12-11,1.0
AMZ-15165,CUST-3572,Ladli Buch,62,M,Amravati,West Bengal,757210,PID-8895,Atta,Groceries,"Shetty, Parmar and Bumb",655.66,2,1311.32,Cash on Delivery,Shipped,2023-09-04,,
AMZ-69466,CUST-3617,Meghana Nazareth,45,F,Ranchi,Goa,371702,PID-2064,Atta,Groceries,"Verma, Gola and Cherian",1161.45,3,3484.35,Cash on Delivery,Processing,2023-10-26,2023-10-27,
AMZ-91811,CUST-1610,Logan Chander,29,M,Davanagere,Himachal Pradesh,172294,PID-8052,Shampoo,Beauty & Personal Care,Sathe-Balasubramanian,722.59,3,2167.77,Paytm,Delivered,2023-07-31,2023-08-04,5.0
AMZ-23144,CUST-6451,Deepa Khare,59,F,Mira-Bhayandar,Karnataka,222276,PID-4642,T-Shirt,Fashion,Rattan Group,2096.27,1,2096.27,UPI,Delivered,2023-11-02,2023-11-07,1.0
AMZ-20438,CUST-9354,Ryan Deshpande,24,M,Haldia,Odisha,766138,PID-4157,Jeans,Fashion,Nagi-Patel,2344.88,4,9379.52,Net Banking,Delivered,2023-08-08,2023-08-09,5.0
AMZ-73358,CUST-6251,Kavya Thakur,41,M,Ozhukarai,Assam,059019,PID-5347,Vegetables,Groceries,"Lalla, Goswami and Aggarwal",284.53,4,1138.12,Cash on Delivery,Delivered,2023-03-30,2023-04-05,3.0
AMZ-91602,CUST-9648,Gautami Kapur,48,F,Nagaon,Uttarakhand,629637,PID-3393,Smartwatch,Electronics,Nayak Group,13734.42,5,68672.1,Cash on Delivery,Delivered,2024-03-26,2024-04-02,3.0
AMZ-68721,CUST-5719,Aarnav Vaidya,37,F,Farrukhabad,Meghalaya,271424,PID-4875,Jeans,Fashion,Tripathi and Sons,2338.32,2,4676.64,Paytm,Cancelled,2023-07-15,2023-07-21,
AMZ-54914,CUST-2512,Netra Bhatti,53,M,Bidar,Jharkhand,936599,PID-7169,Exam Guide,Books & Stationery,Rastogi PLC,528.62,1,528.62,Paytm,Returned,2024-04-25,,
AMZ-86652,CUST-1516,Harrison Edwin,33,F,Parbhani,Andhra Pradesh,523421,PID-5615,Notebook,Books & Stationery,Doshi Group,163.68,5,818.4,UPI,Delivered,2023-02-28,2023-03-05,4.0
AMZ-31655,CUST-8761,Rohan Atwal,40,F,Guntur,Mizoram,661322,PID-4740,Diary,Books & Stationery,"Murty, Deo and Rajan",393.17,2,786.34,Credit Card,Delivered,2023-06-25,2023-06-29,
AMZ-63575,CUST-1728,Vansha Nigam,47,M,Anantapur,Meghalaya,666429,PID-1493,Shampoo,Beauty & Personal Care,Prabhakar-Khatri,474.81,5,2374.05,Paytm,Delivered,2023-06-21,,4.0
AMZ-27816,CUST-2790,Vrishti Morar,46,M,Raebareli,Haryana,364263,PID-4125,Bluetooth Speaker,Electronics,Keer-Naidu,4947.39,3,14842.17,Cash on Delivery,Delivered,2024-11-30,,4.0
AMZ-77228,CUST-9983,Wridesh Sahni,36,F,Bareilly,Rajasthan,801151,PID-2053,Diary,Books & Stationery,Madan Group,394.34,2,788.68,Paytm,Delivered,2024-10-22,2024-10-28,5.0
AMZ-62606,CUST-3860,Pranit Chander,43,F,Siliguri,Karnataka,699657,PID-9808,Sneakers,Fashion,Buch Ltd,2052.33,1,2052.33,Cash on Delivery,Delivered,2024-08-13,,1.0
AMZ-63410,CUST-9573,Oliver Kannan,31,F,North Dumdum,Himachal Pradesh,107350,PID-1885,Rice,Groceries,"Murthy, Raju and Kade",562.13,2,1124.26,Paytm,Delivered,2024-11-09,2024-11-13,5.0
AMZ-93922,CUST-7085,Meera Dash,52,M,Faridabad,Telangana,452625,PID-3968,Lipstick,Beauty & Personal Care,Dutta-Sankaran,501.52,5,2507.6,Credit Card,Shipped,2024-07-07,2024-07-13,
AMZ-25791,CUST-9352,Ojasvi Purohit,20,M,Phusro,Gujarat,512999,PID-4746,Exam Guide,Books & Stationery,Warrior Inc,539.0,1,539.0,UPI,Delivered,2023-10-05,,
AMZ-70760,CUST-5872,Dayita Nair,36,M,Bhagalpur,Gujarat,027388,PID-9709,Smartwatch,Electronics,Subramanian Ltd,9628.78,2,19257.56,Net Banking,Cancelled,2023-01-20,,
AMZ-79000,CUST-6144,Vritti Ganesh,39,F,Surat,Mizoram,533837,PID-2759,Pen,Books & Stationery,"Edwin, Narayanan and Malhotra",123.64,5,618.2,Cash on Delivery,Delivered,2023-08-10,2023-08-16,3.0
AMZ-38999,CUST-5144,Tristan Gour,63,M,Kollam,Odisha,282488,PID-1452,Atta,Groceries,Keer Ltd,1059.21,3,3177.63,Credit Card,Processing,2023-03-21,2023-03-25,
AMZ-51967,CUST-6527,Dakshesh Dyal,41,M,Hubli–Dharwad,Punjab,628976,PID-9325,T-Shirt,Fashion,"Sani, Walia and Char",2551.63,2,5103.26,Paytm,Shipped,2024-04-20,,
AMZ-20189,CUST-8261,Chaaya Kar,33,F,Karawal Nagar,Manipur,730104,PID-6673,Saree,Fashion,Aggarwal PLC,8787.55,5,43937.75,Net Banking,Delivered,2023-08-10,2023-08-11,2.0
AMZ-95027,CUST-8601,Ansh Divan,28,M,Danapur,Himachal Pradesh,348507,PID-5562,Saree,Fashion,"Kadakia, Hora and Chana",6890.72,1,6890.72,Debit Card,Returned,2024-09-17,2024-09-22,
AMZ-37478,CUST-4223,Maya Mann,39,F,Howrah,Mizoram,631058,PID-5060,Notebook,Books & Stationery,Nori-Salvi,189.19,4,756.76,Credit Card,Processing,2024-04-06,2024-04-07,
AMZ-73227,CUST-5541,Osha Barman,48,M,Gorakhpur,Kerala,207760,PID-5053,Bluetooth Speaker,Electronics,Sridhar LLC,4779.28,2,9558.56,Credit Card,Delivered,2024-03-25,2024-03-28,4.0
AMZ-42911,CUST-6354,Kavya Saha,49,F,Bongaigaon,Sikkim,939888,PID-9426,Refrigerator,Home Appliances,Mani Ltd,26458.11,1,26458.11,Debit Card,Delivered,2023-11-17,2023-11-18,4.0
AMZ-43876,CUST-9033,Aarush Agarwal,59,F,Hospet,Andhra Pradesh,393799,PID-5171,Face Wash,Beauty & Personal Care,Peri-Banik,425.92,1,425.92,Debit Card,Delivered,2024-07-01,2024-07-08,2.0
AMZ-65893,CUST-9370,Azaan Buch,59,M,Bhiwani,West Bengal,611983,PID-5838,Vegetables,Groceries,"Aggarwal, Anne and Rao",378.41,2,756.82,UPI,Returned,2023-09-07,2023-09-12,
AMZ-58045,CUST-5532,Chandresh Mukherjee,31,F,Vijayanagaram,Manipur,909660,PID-3088,Moisturizer,Beauty & Personal Care,Borra-Nanda,529.55,3,1588.65,UPI,Cancelled,2024-09-15,2024-09-16,
AMZ-70087,CUST-5822,Chaitanya Lad,53,F,Madurai,Manipur,930923,PID-6749,Refrigerator,Home Appliances,Toor-Kurian,23053.5,3,69160.5,Net Banking,Delivered,2024-10-25,2024-10-26,1.0
AMZ-72637,CUST-3304,Brinda Parmar,53,M,Bongaigaon,Goa,290373,PID-3650,Microwave,Home Appliances,Prasad-Kumer,16029.51,3,48088.53,UPI,Shipped,2024-06-18,,
AMZ-95856,CUST-7750,Ishanvi Tank,22,M,Imphal,Mizoram,731733,PID-5448,Diary,Books & Stationery,Yadav Group,359.72,1,359.72,Net Banking,Shipped,2024-06-05,2024-06-12,
AMZ-61517,CUST-8662,Umang Bajaj,49,M,Bally,Punjab,570826,PID-2990,Washing Machine,Home Appliances,Varghese-Mitra,34222.14,5,171110.7,Net Banking,Delivered,2024-10-15,2024-10-17,1.0
AMZ-26903,CUST-1469,Naksh Behl,51,F,Ambala,Telangana,831656,PID-1686,Rice,Groceries,"Kadakia, Doctor and Tiwari",619.89,2,1239.78,Net Banking,Delivered,2023-01-02,2023-01-06,4.0
AMZ-84201,CUST-6074,Orinder Morar,57,F,Panipat,Manipur,485279,PID-7351,Fruits,Groceries,"Barman, Chana and Pai",276.62,1,276.62,UPI,Returned,2023-06-10,2023-06-16,
AMZ-97308,CUST-8776,Rudra Shanker,35,F,Bhavnagar,Haryana,586637,PID-9081,Perfume,Beauty & Personal Care,Shanker-Bhat,4288.08,5,21440.4,Net Banking,Delivered,2024-03-24,2024-03-30,2.0
AMZ-72660,CUST-6758,Vyanjana Goswami,49,M,Bhagalpur,Bihar,990374,PID-9877,Face Wash,Beauty & Personal Care,Doshi LLC,456.41,2,912.82,Paytm,Delivered,2023-12-04,2023-12-06,4.0
AMZ-83374,CUST-5825,Siya Memon,61,F,Jalandhar,Assam,654821,PID-8092,Refrigerator,Home Appliances,"Kapadia, Banerjee and Grover",17269.41,1,17269.41,Net Banking,Shipped,2024-02-27,,
AMZ-38214,CUST-6676,Matthew Kanda,45,F,Gangtok,Uttarakhand,608775,PID-3876,Vegetables,Groceries,Nori Ltd,46.77,2,93.54,Net Banking,Delivered,2023-07-23,,
AMZ-73193,CUST-9574,Geetika Minhas,32,F,Bangalore,Assam,178294,PID-7387,T-Shirt,Fashion,Pillay-Mandal,1540.24,3,4620.72,Debit Card,Delivered,2024-04-03,,2.0
AMZ-55184,CUST-5864,Yochana Bhandari,48,F,Mysore,Goa,820397,PID-4819,Rice,Groceries,Jha-Zachariah,618.21,1,618.21,Paytm,Delivered,2024-09-01,2024-09-03,5.0
AMZ-30035,CUST-2228,Jhalak Chaudhry,23,M,Muzaffarnagar,Andhra Pradesh,278954,PID-5507,Headphones,Electronics,Bala-Mangal,2810.77,1,2810.77,Credit Card,Delivered,2024-04-09,2024-04-14,4.0
AMZ-71058,CUST-9483,Om Cherian,53,F,Bhind,Maharashtra,382592,PID-3998,Rice,Groceries,Dugal Inc,1444.62,3,4333.86,Net Banking,Delivered,2024-02-25,2024-02-27,
AMZ-26605,CUST-6893,Yug Aurora,64,F,Mehsana,Mizoram,983789,PID-4776,Smartwatch,Electronics,Kaur Ltd,22929.42,3,68788.26,Cash on Delivery,Delivered,2023-07-15,2023-07-17,3.0
AMZ-12124,CUST-7981,Krisha Ram,21,F,Durg,Punjab,386532,PID-1028,Moisturizer,Beauty & Personal Care,Ahuja PLC,748.91,5,3744.55,Credit Card,Delivered,2024-02-23,2024-02-26,5.0
AMZ-48957,CUST-4371,Nachiket Dass,36,F,Nandyal,Tripura,642818,PID-5056,Lipstick,Beauty & Personal Care,Sur Group,218.21,1,218.21,Debit Card,Processing,2023-12-10,2023-12-12,
AMZ-50176,CUST-7163,Veda Jain,62,M,Bhilai,Uttar Pradesh,694955,PID-7655,Face Wash,Beauty & Personal Care,"Rajagopal, Majumdar and Jani",536.7,2,1073.4,Credit Card,Delivered,2023-09-18,2023-09-20,2.0
AMZ-74699,CUST-7919,Balendra Om,45,M,Gwalior,Haryana,516434,PID-9350,Perfume,Beauty & Personal Care,Sankar LLC,7169.08,1,7169.08,Cash on Delivery,Delivered,2024-05-07,2024-05-13,3.0
AMZ-21348,CUST-7695,Charan Narayan,61,F,Durgapur,Andhra Pradesh,577937,PID-3186,T-Shirt,Fashion,Chopra Group,2861.36,4,11445.44,Net Banking,Shipped,2023-05-14,2023-05-20,
AMZ-79747,CUST-8095,Ayush Bhavsar,34,F,Gandhidham,Andhra Pradesh,727944,PID-9271,Jeans,Fashion,"Sur, Chawla and Varughese",3624.76,4,14499.04,Cash on Delivery,Shipped,2023-09-15,2023-09-18,
AMZ-18974,CUST-8274,Barkha Nayar,51,F,Proddatur,Uttar Pradesh,278120,PID-8896,Vegetables,Groceries,Kapoor-Om,410.39,5,2051.95,UPI,Returned,2023-07-13,,
AMZ-94909,CUST-1958,Bhanumati Pradhan,38,M,Kollam,West Bengal,560806,PID-5530,Diary,Books & Stationery,"Raja, Sura and Warrior",357.57,3,1072.71,Debit Card,Returned,2024-09-29,2024-10-06,
AMZ-58844,CUST-7689,Sanaya Shan,63,M,Ramgarh,Andhra Pradesh,048712,PID-7858,Smartwatch,Electronics,"Solanki, Mahal and Tella",11227.89,4,44911.56,Net Banking,Processing,2023-08-07,,
AMZ-79287,CUST-4130,Harrison Anne,60,F,Siliguri,Manipur,294503,PID-1210,Lipstick,Beauty & Personal Care,Samra-Ganguly,760.55,4,3042.2,UPI,Delivered,2024-03-16,2024-03-22,2.0
AMZ-98305,CUST-7388,Saksham Bail,45,F,Kochi,West Bengal,295286,PID-8699,Saree,Fashion,Dey-Gupta,8580.56,5,42902.8,UPI,Delivered,2024-01-13,2024-01-18,3.0
AMZ-76419,CUST-7091,Lipika Thakkar,51,M,Siliguri,Uttarakhand,871054,PID-3870,Refrigerator,Home Appliances,"Kari, Oak and Mody",54152.58,4,216610.32,UPI,Returned,2023-05-15,2023-05-16,
AMZ-96968,CUST-1756,Vedhika Mukherjee,53,F,Tadipatri,Punjab,507987,PID-3813,Saree,Fashion,Bedi-Sangha,6691.84,3,20075.52,Paytm,Returned,2023-05-21,2023-05-27,
AMZ-17235,CUST-3072,Aadhya Narayanan,43,F,Kochi,Meghalaya,392614,PID-2362,Notebook,Books & Stationery,"Srivastava, Wagle and Bahri",197.65,4,790.6,Paytm,Delivered,2023-01-09,,2.0
AMZ-34835,CUST-9052,Dominic Malhotra,61,M,Miryalaguda,Himachal Pradesh,172473,PID-2678,Vegetables,Groceries,Krishnan LLC,220.24,1,220.24,Debit Card,Delivered,2024-02-02,2024-02-05,5.0
AMZ-31816,CUST-1691,Arunima Sahota,38,M,Kavali,Gujarat,182851,PID-3091,Kurtis,Fashion,Sabharwal Group,1501.56,3,4504.68,UPI,Returned,2024-02-11,2024-02-15,
AMZ-14338,CUST-4454,Rehaan Kara,46,F,Bhavnagar,Goa,190248,PID-4101,Atta,Groceries,Dhaliwal-Modi,448.25,3,1344.75,Debit Card,Delivered,2024-12-13,2024-12-15,1.0
AMZ-15445,CUST-6906,Urishilla Ratti,34,M,Nagercoil,Uttar Pradesh,512259,PID-4634,Smartphone,Electronics,"Agarwal, Dhawan and Narang",49075.19,3,147225.57,Paytm,Delivered,2024-03-23,2024-03-27,
AMZ-38678,CUST-3636,Nihal Tripathi,55,M,Farrukhabad,Bihar,822803,PID-5037,Shampoo,Beauty & Personal Care,"Kapoor, Desai and Prabhu",696.57,1,696.57,UPI,Delivered,2023-03-05,2023-03-12,3.0
AMZ-85636,CUST-3043,Vansha Nair,49,M,Fatehpur,Karnataka,848935,PID-3457,Refrigerator,Home Appliances,Chawla-Dasgupta,37699.3,5,188496.5,Net Banking,Delivered,2023-01-21,2023-01-25,4.0
AMZ-66684,CUST-8368,Unnati Kala,48,M,Aizawl,Maharashtra,140245,PID-6438,Smartwatch,Electronics,"Andra, Pandey and Zachariah",8274.79,3,24824.37,Credit Card,Shipped,2024-01-10,2024-01-16,
AMZ-13565,CUST-6928,Kai Mohanty,54,F,Dhanbad,Assam,083146,PID-4866,Face Wash,Beauty & Personal Care,Lalla-Nath,479.58,4,1918.32,Cash on Delivery,Delivered,2023-03-21,2023-03-24,5.0
AMZ-25101,CUST-2352,Parth Rajan,29,F,Malda,Kerala,032545,PID-2112,Atta,Groceries,"Bhakta, Atwal and Acharya",83.97,3,251.91,Credit Card,Processing,2024-11-30,2024-12-01,
AMZ-29811,CUST-2587,Rudra Koshy,22,F,Mango,Punjab,501879,PID-7871,T-Shirt,Fashion,More LLC,414.05,1,414.05,Net Banking,Delivered,2023-08-15,,
AMZ-18086,CUST-4587,Bhavika Krish,64,M,Kurnool,Mizoram,466915,PID-9472,Pen,Books & Stationery,Barman Group,114.44,3,343.32,Cash on Delivery,Delivered,2024-12-28,,2.0
AMZ-72538,CUST-3736,Aishani Palla,29,M,Tadipatri,Tamil Nadu,867795,PID-6493,Vegetables,Groceries,Goda LLC,338.71,1,338.71,Net Banking,Delivered,2023-12-27,2023-12-30,1.0
AMZ-35923,CUST-3503,Chameli Luthra,44,M,Morena,Rajasthan,050251,PID-2567,Rice,Groceries,Saini-Mittal,1408.49,2,2816.98,UPI,Shipped,2023-10-11,2023-10-15,
AMZ-80871,CUST-4119,Wridesh Dash,23,M,Amroha,Madhya Pradesh,074802,PID-7362,Rice,Groceries,Dyal PLC,980.59,1,980.59,Credit Card,Delivered,2024-03-03,2024-03-05,2.0
AMZ-95450,CUST-5497,Kala Rajagopal,30,F,Rajahmundry,Kerala,731422,PID-4808,Jeans,Fashion,"Dua, Srivastava and Kanda",928.54,3,2785.62,Cash on Delivery,Delivered,2023-09-23,2023-09-28,1.0
AMZ-73332,CUST-4243,Gauri Ganesan,40,F,Shahjahanpur,West Bengal,469603,PID-3512,Fan,Home Appliances,"Sarraf, Mitra and Mahajan",2881.85,5,14409.25,UPI,Processing,2023-12-08,2023-12-13,
AMZ-55847,CUST-4759,Samaksh Pingle,28,M,Suryapet,Maharashtra,012926,PID-1817,Saree,Fashion,Dada-Bobal,5101.09,3,15303.27,Credit Card,Delivered,2024-06-07,,2.0
AMZ-81107,CUST-8372,Leela Kota,25,F,Serampore,Tamil Nadu,886704,PID-3006,T-Shirt,Fashion,"Bassi, Jaggi and Keer",1019.53,4,4078.12,Net Banking,Returned,2024-09-18,2024-09-19,
AMZ-89391,CUST-1570,Madhavi Kothari,54,F,Bangalore,Rajasthan,527303,PID-6643,Perfume,Beauty & Personal Care,Pradhan-Kanda,4067.0,4,16268.0,Credit Card,Delivered,2024-08-24,2024-08-26,4.0
AMZ-97220,CUST-6607,Hemal Borra,64,M,Munger,Assam,415932,PID-9733,Smartphone,Electronics,Tara PLC,69961.92,3,209885.76,Credit Card,Shipped,2024-03-24,2024-03-25,
AMZ-79559,CUST-2801,Zayyan Shanker,60,M,Bokaro,Madhya Pradesh,016666,PID-4962,Pen,Books & Stationery,"Hari, Talwar and Mohanty",32.78,2,65.56,UPI,Returned,2024-07-16,2024-07-20,
AMZ-71733,CUST-6333,Joshua Korpal,40,F,Kottayam,Uttarakhand,013436,PID-9839,Pen,Books & Stationery,"Sanghvi, Madan and Verma",97.92,5,489.6,Credit Card,Processing,2023-05-02,2023-05-07,
AMZ-91374,CUST-4260,Jagat Doshi,49,F,Deoghar,Haryana,018907,PID-3578,Smartphone,Electronics,Acharya Inc,87132.0,4,348528.0,UPI,Delivered,2024-11-11,2024-11-17,1.0
AMZ-77854,CUST-2248,Mitesh Vasa,63,M,Gandhinagar,Arunachal Pradesh,434232,PID-1523,Fiction Novel,Books & Stationery,Goyal LLC,291.27,4,1165.08,Cash on Delivery,Processing,2024-03-07,2024-03-14,
AMZ-18674,CUST-7052,Ikbal Sengupta,37,F,Ahmedabad,Bihar,129048,PID-5886,Saree,Fashion,"Dubey, Lalla and Doshi",4588.52,3,13765.56,Debit Card,Shipped,2024-11-27,2024-12-03,
AMZ-78574,CUST-1018,Ekaraj Patla,46,M,Chandigarh,Himachal Pradesh,804477,PID-4267,Fan,Home Appliances,"Lata, Mannan and Chand",5873.22,2,11746.44,Net Banking,Delivered,2024-09-24,2024-09-29,5.0
AMZ-19599,CUST-7960,Ekta Pillay,31,F,Barasat,Andhra Pradesh,919766,PID-6750,Washing Machine,Home Appliances,Dave-Dixit,44436.62,1,44436.62,Paytm,Shipped,2023-04-01,2023-04-06,
AMZ-19713,CUST-3060,Sanaya Sankar,21,F,Madurai,Uttarakhand,559426,PID-2046,Microwave,Home Appliances,Dutt LLC,18157.1,2,36314.2,Net Banking,Delivered,2023-05-27,2023-06-03,3.0
AMZ-72209,CUST-9660,Abeer Kade,31,M,North Dumdum,Himachal Pradesh,552722,PID-3707,Atta,Groceries,Arya Group,951.13,1,951.13,UPI,Processing,2024-01-27,2024-02-03,
AMZ-18169,CUST-7766,Ishwar Acharya,47,M,Bulandshahr,Madhya Pradesh,099699,PID-1118,Atta,Groceries,Sha LLC,860.65,3,2581.95,Credit Card,Delivered,2024-10-29,2024-11-05,1.0
AMZ-92065,CUST-4777,Fitan Dasgupta,28,F,Dhanbad,Jharkhand,043610,PID-1784,Atta,Groceries,Gala-Madan,695.51,1,695.51,Net Banking,Delivered,2024-01-31,2024-02-03,1.0
AMZ-38222,CUST-3581,Samaksh Shukla,24,M,Dehradun,Jharkhand,175097,PID-6816,Exam Guide,Books & Stationery,"Rajan, Sibal and Sule",943.45,2,1886.9,Net Banking,Delivered,2024-09-20,2024-09-23,5.0
AMZ-73823,CUST-1113,Ishani Narayanan,26,F,Guwahati,Assam,094460,PID-1080,Laptop,Electronics,Bandi LLC,45364.4,3,136093.2,Debit Card,Delivered,2023-10-09,,4.0
AMZ-66061,CUST-4314,Fitan Memon,28,M,Miryalaguda,Andhra Pradesh,153274,PID-7816,Face Wash,Beauty & Personal Care,"Khalsa, Trivedi and Char",72.25,2,144.5,Paytm,Delivered,2024-01-29,2024-02-04,1.0
AMZ-16165,CUST-6295,Tripti Barad,24,M,Mysore,Kerala,668358,PID-8661,Fiction Novel,Books & Stationery,"Parikh, Prakash and Grover",496.24,3,1488.72,Paytm,Delivered,2023-06-28,2023-07-02,5.0
AMZ-94952,CUST-1025,Champak Purohit,45,F,Gandhidham,Bihar,873058,PID-4794,Smartwatch,Electronics,"Oza, Prashad and Deol",14877.48,1,14877.48,Credit Card,Cancelled,2024-10-09,,
AMZ-25131,CUST-9484,Sudiksha Kothari,52,F,Meerut,Madhya Pradesh,169336,PID-1534,Microwave,Home Appliances,Handa Ltd,19581.85,4,78327.4,Debit Card,Delivered,2024-05-24,,
AMZ-92734,CUST-8777,Yochana Tella,53,F,Imphal,Madhya Pradesh,809800,PID-1180,Bluetooth Speaker,Electronics,"Dave, Grewal and Sampath",2370.38,2,4740.76,Credit Card,Delivered,2024-11-09,2024-11-14,2.0
AMZ-60680,CUST-5232,Mahika Chahal,57,F,Vadodara,Rajasthan,796537,PID-8785,Washing Machine,Home Appliances,Nayak and Sons,46809.73,4,187238.92,Net Banking,Delivered,2023-03-13,,1.0
AMZ-77135,CUST-6401,Gopal Hegde,45,F,Tiruchirappalli,Madhya Pradesh,896456,PID-5647,Diary,Books & Stationery,"Madan, Yohannan and Ganesh",104.66,2,209.32,Cash on Delivery,Delivered,2024-08-01,2024-08-04,1.0
AMZ-29109,CUST-6791,Fitan Chanda,42,F,Meerut,Manipur,000773,PID-9863,Rice,Groceries,Balasubramanian-Mall,123.14,2,246.28,Paytm,Shipped,2024-02-12,2024-02-18,
AMZ-17236,CUST-4485,Prisha Pant,65,F,Thanjavur,Chhattisgarh,381657,PID-7954,Washing Machine,Home Appliances,Devan-Warrior,38598.67,3,115796.01,UPI,Cancelled,2024-06-17,2024-06-20,
AMZ-28149,CUST-5319,Nilima Sodhi,44,F,Bokaro,Haryana,734369,PID-4730,Washing Machine,Home Appliances,Kurian Group,16307.92,4,65231.68,Net Banking,Returned,2024-10-29,2024-11-04,
AMZ-14369,CUST-1258,Upma Kulkarni,46,M,Kochi,Maharashtra,855994,PID-3766,Lipstick,Beauty & Personal Care,"Majumdar, Mander and Aurora",651.64,1,651.64,Net Banking,Returned,2023-06-06,2023-06-11,
AMZ-15069,CUST-4438,Bachittar Seth,40,M,Gaya,Tamil Nadu,198615,PID-9600,Fiction Novel,Books & Stationery,Varty-Gade,513.3,3,1539.9,Credit Card,Shipped,2024-06-16,,
AMZ-74442,CUST-9846,Hemang Menon,40,F,Hospet,Meghalaya,208199,PID-6664,Exam Guide,Books & Stationery,"Mistry, Nagi and Palla",424.33,1,424.33,Net Banking,Processing,2024-07-08,2024-07-14,
AMZ-32171,CUST-1851,Gaurangi Butala,22,F,Srikakulam,Assam,481641,PID-3673,Pen,Books & Stationery,Sama Ltd,42.62,1,42.62,Net Banking,Delivered,2024-11-17,2024-11-18,
AMZ-26026,CUST-2040,Udant Majumdar,59,M,Ahmednagar,Tamil Nadu,927974,PID-5116,Smartphone,Electronics,"Vig, Hayre and Buch",66365.34,3,199096.02,Credit Card,Returned,2024-08-25,2024-08-30,
AMZ-96580,CUST-2650,Vivaan Kaur,55,M,Kozhikode,Jharkhand,774452,PID-1681,Geyser,Home Appliances,"Vohra, Bansal and Venkataraman",19341.15,3,58023.45,UPI,Returned,2023-03-16,2023-03-20,
AMZ-49152,CUST-7443,Upma Chadha,62,F,Karnal,Assam,755689,PID-1135,Washing Machine,Home Appliances,"Tailor, Kohli and Gaba",27912.88,5,139564.4,Cash on Delivery,Delivered,2023-01-20,,3.0
AMZ-79043,CUST-8400,Onkar Hans,38,F,Jalgaon,Chhattisgarh,801289,PID-1572,Shampoo,Beauty & Personal Care,"Mishra, Nath and Varghese",431.93,5,2159.65,Credit Card,Delivered,2023-02-07,2023-02-08,1.0
AMZ-18886,CUST-6727,Sai Dhillon,34,M,Yamunanagar,Manipur,563095,PID-2615,Headphones,Electronics,Vaidya Ltd,5524.65,4,22098.6,Cash on Delivery,Delivered,2023-01-26,2023-01-31,
AMZ-16771,CUST-7558,Aradhana Goel,63,M,Barasat,Manipur,184582,PID-7248,Washing Machine,Home Appliances,Manda-Kari,48602.24,5,243011.2,Debit Card,Delivered,2024-12-12,2024-12-18,5.0
AMZ-16550,CUST-4483,Lipika Lad,55,F,Fatehpur,Nagaland,849992,PID-8605,Fruits,Groceries,"Balakrishnan, Lata and Pau",251.36,4,1005.44,Debit Card,Delivered,2024-12-06,2024-12-11,
AMZ-83853,CUST-9397,Laksh Boase,62,F,Naihati,Himachal Pradesh,443311,PID-7219,Vegetables,Groceries,"Hari, Ahluwalia and Choudhury",302.07,1,302.07,Net Banking,Delivered,2023-09-14,2023-09-16,3.0
AMZ-91041,CUST-5111,Amaira Sengupta,63,F,Chinsurah,Gujarat,589191,PID-3336,Face Wash,Beauty & Personal Care,Deep-Ram,490.19,3,1470.57,Cash on Delivery,Returned,2023-01-07,2023-01-13,
AMZ-29011,CUST-7429,Sachi Nair,33,F,Bhusawal,Bihar,966987,PID-7538,Headphones,Electronics,Chopra PLC,7397.8,4,29591.2,Credit Card,Delivered,2023-01-19,2023-01-20,
AMZ-26956,CUST-7678,Arya Kakar,35,M,Nadiad,Gujarat,344379,PID-5500,Milk,Groceries,"Sundaram, Saran and Prabhu",93.08,1,93.08,Cash on Delivery,Shipped,2024-08-13,2024-08-14,
AMZ-62114,CUST-7739,Jasmit Khare,45,F,Gaya,Andhra Pradesh,706793,PID-7778,Kurtis,Fashion,Vora-Kala,2916.84,1,2916.84,UPI,Shipped,2023-07-26,2023-08-01,
AMZ-66285,CUST-1404,Yatan Biswas,35,M,Vasai-Virar,Mizoram,330268,PID-1949,Smartwatch,Electronics,"Nadkarni, Bail and Natt",11859.22,5,59296.1,UPI,Delivered,2024-11-11,2024-11-17,5.0
